protein_id	matrixdb_ecm	matrisome_category	matrisome_subcategory	dataset	interaction_count
A0A3T0CIT9	False	Matrisome-associated	Secreted Factors	UniProtKB unreviewed (TrEMBL)	0
Q16496	False	Matrisome-associated	Secreted Factors	UniProtKB unreviewed (TrEMBL)	0
C9J511	False	Matrisome-associated	Secreted Factors	UniProtKB unreviewed (TrEMBL)	0
E9PFM6	False	Matrisome-associated	Secreted Factors	UniProtKB unreviewed (TrEMBL)	0
Q96FD9	False	Matrisome-associated	Secreted Factors	UniProtKB unreviewed (TrEMBL)	0
H0YGB6	False	Matrisome-associated	Secreted Factors	UniProtKB unreviewed (TrEMBL)	0
H0YFK7	False	Matrisome-associated	Secreted Factors	UniProtKB unreviewed (TrEMBL)	0
F5H8A3	False	Matrisome-associated	Secreted Factors	UniProtKB unreviewed (TrEMBL)	0
L8ECG6	False	Matrisome-associated	Secreted Factors	UniProtKB unreviewed (TrEMBL)	0
L8EA39	False	Matrisome-associated	Secreted Factors	UniProtKB unreviewed (TrEMBL)	0
A0A9L9PXK4	False	Matrisome-associated	Secreted Factors	UniProtKB unreviewed (TrEMBL)	0
A0FKN4	False	Matrisome-associated	Secreted Factors	UniProtKB unreviewed (TrEMBL)	0
Q96JP5	False	Matrisome-associated	Secreted Factors	Swiss-Prot	54
Q6PCM6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Z4YJS5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q5EBX5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q91XS3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Z4YK85	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
O08860	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q80V56	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8K326	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q9ERP2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q52L98	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q99KT4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q6PCW7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	9
Q5MAQ9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
R9W2T8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8C1D4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3Z518	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3Z5E6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q6P8K4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8BGF0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A1L1SS01	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
B7ZWD1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0J9YV67	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A1Y7VJ18	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D6RD06	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3V4C8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3U0Z1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3Z1C2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9PVR3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3KNA4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A1D5RM48	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q91XD7	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	0
A0A9L6KDX8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A8C1T7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A9L6KDL3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TWP4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A3Q4EGH7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A3Q4EIC0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8BS96	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A3Q4EHS8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A3Q4EBT2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E0CYY0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
B7ZMQ8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A2I3BRW6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A2I3BPR1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A2RRY6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8BND4	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	0
Q8CE22	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	1
Q2HJ09	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q1JQ89	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A1L2Z1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9Q9Z9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q9D314	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8C4U8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8C8K0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TRR8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8K0J4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8R1U8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F6ZFS0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q542X5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
G5E8D6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A494BBF0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9PYW6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9Q2T8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q9JM06	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9Q1U0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9Q3F3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F6Z1C2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F7AYH6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A494BAR1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9Q2A0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9Q3N9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F6R0V7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8C088	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	0
D3YVN3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
B7ZCE7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3YYS1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F6ZMV2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q9CXD8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E0CXM4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E0CY77	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q5SUT2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F7BCQ7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F6U7K9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F6YMU2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8VDH3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3UUU0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TBC8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TCC1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TDB5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A3B2W4E4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A3B2WB50	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D0ESZ4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TDP9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A3B2WD46	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A3B2W437	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A3B2W846	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TBD3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A2A4B4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TW70	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A1C7ZMZ9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3Z5S2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3Z5B0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A1Y7VJW9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q80WW7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q99LM8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q7TMG6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TRZ5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q99L19	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TGR2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3UER8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3UEM7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q0P684	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8BUL3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q544K3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A087WS99	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A087WQE0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A087WSU6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q9CTD1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A8V5KYN9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8BIC0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A6I8MWX0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9Q043	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9Q8V0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q5DTU3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
J3QMB8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q9D2H8	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	0
B2RQ03	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8BPP7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q08AT9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
H3BJH2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8C716	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F6VSY0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A2I3BRN3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
P70389	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	1
Q570Z9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0R4J0S2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3KQP3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q791Q5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3UQV0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q99KY8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0G2JF89	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E0CYL0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F7B5X1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9QNB3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F7DED4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q6PB40	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A5F8MP88	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F6UH68	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A1W2P7N3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A5F8MPG7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q5DTP0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q7TQI9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	2
Q8R145	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q924X5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q6PHW3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q91VV0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q91YG8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8R3Y7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TZ05	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q80VE8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TNZ8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q0V927	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q9CRX6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9Q339	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3UR38	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8K271	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0A6YWI2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0A6YY71	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0A6YWY6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0A6YVX1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8C5B3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q61964	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3UFZ9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q6PHM1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F6SFQ3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F6TLW1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TRH4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3URV4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3UI29	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q9R086	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q99K04	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0G2JEY8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8BYS1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A2I3BPU5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F7CXY1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q4KMN2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0U1RPJ8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0U1RNQ3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q99PJ3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A3Q4L384	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8C6S0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F6WSP3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A494BAW3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F6W6Z0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A2I3BRV5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F2Z469	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F2Z468	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TYV1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
C0HKD8	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	0
C0HKD9	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	0
Q922T2	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	0
Q3U2S9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0R4J1C7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3Z5B4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3Z0U1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TDU5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0U1RNV7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0N4SVL8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
B7ZMT5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
G3UVV6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A2I3BPZ4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3YWD8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3YV40	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8BM06	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8BM43	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A2R8VHV8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3V4C0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q3TYB4	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3Z4D3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3YTX1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
B0QZL0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A3Q4EI17	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3Z053	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
S4R1A5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8R4G0	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	0
F7CVQ1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F8WJ48	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F8WJ50	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F8WJ51	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8BPN6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q9CTQ0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8R4F1	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	0
A2AKW8	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
J3QNA0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
V9GX85	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A2AKX2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8R4V5	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	0
Q3U5T0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A1B0GSE0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3YWH0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3YZE3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
F7C9H0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q80U60	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
B2RX13	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
D3Z5M7	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A1W2P6L9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A1IH02	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A1IH03	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
B1ASC1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A1L1SR88	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0AUN1	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q0P5Y9	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q9ET39	False	Core matrisome	ECM Glycoproteins	Swiss-Prot	0
Q18PG5	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q18PJ0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q18PJ2	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8C9E6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
A0A0A6YY21	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
E9Q117	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
G3UWQ3	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
G3UZ61	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
G3UZW0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
G3X909	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q8BPJ0	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q6ZQ39	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
Q9Z0Y6	False	Core matrisome	ECM Glycoproteins	UniProtKB unreviewed (TrEMBL)	0
